user_id,reranked_rec
840,"[1029743, 860776, 1082185, 883404, 1013321, 979452, 1090884, 1033814, 1117393, 981760, 865569, 927238, 1112238, 903325, 9487885, 1135258, 1038985, 1060408, 1003188, 961554, 863447, 1054123, 1000237, 1040807, 988206, 964221, 982790, 884774, 866878, 7410071]"
841,"[852015, 908531, 1133018, 883404, 870327, 1135468, 1135681, 843944, 1106523, 1065259, 860776, 6534178, 1030093, 1044078, 983584, 916122, 1071939, 1054383, 1082185, 9836903, 1081177, 966379, 1110292, 834484, 981760, 844179, 1085604, 826249, 874780, 9420312]"
842,"[6534178, 999971, 995242, 1029743, 1096036, 844165, 9245108, 1002558, 6533765, 1068124, 918335, 1013321, 1092026, 5567502, 1037840, 972312, 938700, 1005186, 954363, 1065593, 999779, 1040371, 5569327, 908531, 986912, 1047987, 1080414, 6396566, 861445, 7167218]"
844,"[5566472, 1082185, 1026118, 862349, 995242, 1127831, 840361, 9396821, 1003616, 963683, 916482, 923746, 9859060, 923670, 1051516, 891542, 833577, 954642, 951561, 900145, 1028816, 847270, 1027168, 835279, 1123146, 1118393, 879528, 860776, 904360, 1023720]"
845,"[8090533, 1058997, 861272, 8090537, 1134732, 6533362, 1082185, 1070272, 885290, 5577022, 9297056, 825994, 9677202, 6533889, 944836, 1059308, 916122, 951590, 1021116, 5564948, 909714, 965679, 8019968, 1055425, 838258, 833724, 970619, 847270, 1129709, 1032512]"
846,"[1123792, 829291, 1004906, 14025461, 1133018, 8090521, 1082185, 981760, 1028747, 944317, 1077359, 936634, 890695, 1138423, 951590, 862349, 5569845, 837865, 965963, 988791, 916381, 1053690, 995242, 1029743, 1119761, 1082454, 9297136, 826249, 953476, 1046262]"
847,"[1005274, 1041796, 1082185, 1081189, 868764, 1001827, 840361, 995242, 6534178, 8203451, 867188, 1125382, 1107089, 1062128, 6464165, 1024306, 905582, 1008074, 1121694, 922561, 1016276, 837644, 1042702, 891542, 999250, 1007195, 1023720, 893651, 1098248, 823704]"
850,"[995242, 7142556, 981760, 878445, 1007191, 923746, 1106373, 1095700, 845109, 871162, 1059342, 1128900, 999971, 984677, 912112, 823990, 1122876, 849843, 1133018, 931532, 6464126, 1082185, 1044078, 889731, 1111072, 1072685, 903325, 1118393, 890610, 1006184]"
852,"[1082185, 903325, 1058997, 1106523, 1022254, 1126899, 1024306, 1048260, 1076187, 961554, 901062, 847270, 1103096, 1011926, 878996, 1127831, 854852, 1070820, 9187298, 1102067, 900802, 859160, 848319, 1055737, 848471, 1098485, 970202, 1092303, 908846, 965267]"
853,"[6602729, 6534178, 1013807, 6904485, 1051046, 1058554, 1005274, 871722, 911017, 1058997, 821083, 975938, 12171656, 862010, 1085476, 1082990, 916122, 9420336, 1123720, 970202, 962199, 991639, 835351, 9859017, 870871, 5995490, 1043787, 976200, 927560, 6396174]"
854,"[834484, 855229, 1111072, 860776, 1123842, 918335, 911812, 1020682, 899624, 949965, 823990, 1055412, 945998, 7442008, 862488, 1005186, 1130777, 931532, 1029743, 1018588, 951976, 1054216, 7025202, 1123792, 902396, 976047, 1124729, 864774, 1136257, 995188]"
855,"[1029743, 963868, 1005186, 5569230, 916993, 1083446, 986912, 888014, 1127831, 1067849, 1079023, 1082185, 950030, 838186, 1008212, 5565151, 1050851, 934369, 996070, 893851, 864658, 1064002, 825994, 1001017, 830192, 982984, 894360, 957951, 918733, 9526410]"
856,"[1082185, 871756, 1022254, 994928, 961554, 1120362, 9419487, 928749, 1011974, 1068719, 995242, 990797, 1115553, 7025106, 959409, 6463729, 976300, 6534178, 8180927, 853172, 7442182, 1050229, 1029743, 929668, 927028, 9420354, 1042438, 1127758, 9527494, 845078]"
857,"[1139830, 5569230, 935126, 1082185, 995242, 8090537, 1093030, 826784, 912004, 5567502, 868548, 1022757, 1134292, 831063, 1029968, 8090521, 850529, 839262, 9803545, 9803483, 862349, 825731, 976998, 1071342, 1104604, 7155759, 885290, 922561, 1084310, 1135768]"
858,"[1070820, 873627, 1092026, 967762, 1051069, 1131351, 1082185, 910473, 844165, 1007195, 976998, 1098066, 1053690, 1041259, 9677366, 849202, 887474, 951590, 12256520, 1025535, 9546982, 903325, 12185599, 1015280, 1128016, 1036347, 1124729, 869177, 910291, 9526410]"
859,"[951590, 5569230, 1075368, 5569471, 6534178, 1132231, 1082185, 998119, 961554, 13841744, 6395907, 995242, 832678, 840361, 1022003, 921554, 896369, 987562, 977499, 927291, 1101010, 1073150, 1137775, 941741, 880150, 874972, 833715, 880888, 1127716, 9526410]"
861,"[899624, 1072523, 5585510, 834484, 1106523, 851147, 1082185, 870515, 823990, 836445, 1075796, 1068292, 908846, 995785, 1046262, 1037863, 1117514, 934639, 1053628, 1024306, 1096343, 1007195, 1066463, 1098248, 857006, 896613, 1062002, 904360, 1075170, 900697]"
862,"[896938, 953476, 987562, 1002558, 1029743, 1103629, 1058930, 908318, 951190, 979707, 1038663, 1068719, 1013770, 832513, 1065593, 9420312, 985119, 1033615, 1043590, 980727, 1012587, 1033142, 999779, 9885206, 1090330, 917277, 959022, 1058152, 1053282, 874530]"
863,"[6534178, 1029743, 1005186, 5569135, 6534871, 1119761, 916122, 995242, 1037337, 927191, 819308, 1111230, 1070015, 833025, 877310, 1083740, 878445, 992529, 978354, 910673, 1102456, 896369, 1072523, 840361, 1058686, 932503, 863802, 846241, 863506, 1050079]"
864,"[1029743, 883404, 899624, 8090521, 1101010, 1096036, 927191, 1082185, 895930, 979439, 981760, 866211, 1132771, 833025, 1043751, 1004906, 1018740, 12301100, 883003, 894439, 1006184, 983584, 862139, 8090537, 933835, 1137346, 839438, 1104481, 9527161, 9527290]"
865,"[899624, 1106523, 6534178, 867667, 1075368, 962229, 951590, 7410344, 947858, 995876, 882308, 823990, 1036347, 918733, 6443332, 1067606, 1008074, 941797, 1038663, 1135044, 7409941, 7409969, 1046545, 892008, 882247, 9553397, 9526410, 1094308, 877210, 9527160]"
866,"[1106523, 1133018, 1111839, 994928, 844179, 1082185, 908531, 1061220, 962229, 826249, 999971, 870547, 6534178, 983584, 1092026, 834631, 934676, 1044078, 1120741, 831628, 1098066, 1086740, 8090537, 1112754, 1012816, 1001788, 1128240, 830686, 825365, 5585510]"
867,"[983584, 6534178, 1038217, 1110409, 937928, 1022003, 908531, 825365, 9677886, 8019396, 1106523, 1075368, 1133018, 1052155, 6396581, 5995597, 986912, 965530, 1082185, 977166, 1069039, 5569230, 6396561, 866211, 6396572, 9837501, 1063739, 901253, 1055504, 1110572]"
868,"[6534178, 9884484, 5569471, 883404, 1082185, 6534552, 856942, 8090521, 930955, 5569230, 995242, 1005186, 1029743, 6534078, 834117, 929018, 951590, 1079913, 8090536, 1104414, 981760, 1022097, 1007136, 1044078, 825994, 1069312, 1027569, 9527494, 9526411, 9526410]"
869,"[5592931, 834962, 826249, 1133018, 896672, 965701, 1068719, 8019216, 923746, 870927, 996444, 981760, 6553737, 1081262, 981086, 983000, 826842, 1098066, 1009200, 1127758, 946757, 1029743, 898466, 1081177, 995785, 904360, 1020604, 918733, 873964, 1041476]"
871,"[1082185, 979707, 897083, 870515, 854754, 913210, 878996, 1029743, 880150, 1124674, 923746, 995242, 5569845, 866211, 922096, 834117, 9803810, 854852, 990797, 1098066, 826249, 1087605, 10182664, 1039126, 889551, 1082212, 1125904, 932741, 6423911, 1035715]"
875,"[947875, 931672, 1082185, 971983, 5569471, 5584007, 1126899, 835296, 1058997, 898980, 836085, 1065593, 896369, 845208, 1005609, 911622, 923746, 890610, 840361, 908531, 828867, 1011300, 946964, 1127831, 890999, 961554, 857006, 6944571, 951412, 1015247]"
876,"[840361, 6534178, 1082185, 848268, 898068, 1058997, 834484, 849843, 826249, 916993, 901606, 961554, 860776, 12782182, 913785, 855356, 896444, 843418, 1132280, 929668, 1068719, 1096317, 1103556, 13416351, 12352249, 976998, 1065593, 13213470, 12781828, 1023720]"
877,"[1082185, 981760, 1126899, 12949746, 8011397, 1113667, 13986420, 10204837, 10456152, 860776, 1058997, 12949559, 961554, 989683, 924864, 859427, 878996, 961021, 1000237, 12385844, 935126, 899565, 9856740, 867469, 903233, 877210, 12810393, 829928, 1102185, 1127831]"
878,"[951590, 947798, 1068258, 1106523, 8090537, 1133018, 1082185, 1131344, 1033615, 907014, 1058779, 838186, 994928, 985893, 846823, 986912, 1065593, 866227, 854900, 1108168, 1139471, 1127232, 1062966, 1098066, 999971, 856772, 1083787, 1134522, 1108131, 988693]"
879,"[6424447, 903325, 6534178, 1029504, 844759, 1058997, 911812, 1098066, 862682, 916122, 946995, 962609, 9553042, 5577022, 835530, 861706, 839656, 949836, 5567502, 870633, 6533362, 880427, 1037332, 1102003, 995785, 12988031, 1048849, 1007195, 1045080, 904360]"
880,"[1082185, 866211, 1077851, 1080414, 1088147, 1079228, 1033142, 991223, 951590, 5569615, 1112238, 995785, 955370, 1106271, 1117824, 907128, 917816, 1033220, 1082310, 1096317, 1059969, 910673, 1106390, 1137483, 951164, 1074405, 974327, 1023720, 1040175, 15926775]"
881,"[981760, 9884698, 1029743, 987724, 890695, 995242, 883404, 1120741, 1065593, 1082185, 1108168, 990797, 859010, 938700, 1039589, 1118533, 5592931, 920308, 934676, 848015, 1011572, 880579, 1017061, 1077555, 8205731, 868015, 1080414, 1041453, 1111072, 911215]"
882,"[1106523, 1029743, 1083721, 1022003, 957063, 1065593, 5569230, 1074405, 883404, 1053690, 995242, 6534178, 951590, 829001, 859075, 1018605, 8090521, 945611, 9297017, 1085604, 923746, 1056509, 1013149, 1062966, 1044078, 833025, 1077555, 954006, 8160319, 9526410]"
883,"[1082185, 8090440, 874149, 6534166, 995785, 1057749, 1051516, 9420181, 962568, 951412, 1110111, 995242, 903325, 860776, 857503, 961554, 9524291, 1005274, 6534178, 1022254, 965772, 6533889, 948420, 916122, 872137, 1013615, 945662, 1081189, 950638, 998444]"
884,"[1085604, 923746, 1015539, 986912, 1132770, 974156, 1097398, 882441, 999971, 1065593, 1022843, 5568509, 1096036, 863332, 883404, 1095906, 6514279, 920308, 1106523, 5568378, 1118533, 1092948, 5569327, 922907, 880579, 861445, 1123792, 5981072, 865189, 7409874]"
885,"[951590, 1106523, 1127624, 1076875, 1037894, 1006483, 935284, 911502, 871756, 1020682, 1096036, 1098066, 833025, 923746, 925626, 913490, 826249, 844165, 1083721, 1040807, 6904419, 904129, 904023, 973673, 6534178, 989075, 5587656, 1107760, 9189814, 972931]"
886,"[868764, 6534178, 914077, 1078329, 969419, 1070820, 863762, 9836903, 923746, 957190, 1132280, 927191, 981760, 893501, 876806, 1082185, 891024, 865330, 1029743, 1036501, 920724, 1058997, 1013928, 849843, 1039156, 916122, 933835, 1090909, 1001148, 1107553]"
887,"[1019196, 1005186, 1130716, 951590, 950894, 988208, 1110843, 1133018, 1111839, 981760, 916122, 1084036, 860776, 1108429, 845109, 937060, 831536, 880150, 973861, 884945, 918400, 1130858, 823990, 6772852, 874058, 957232, 1115911, 1101449, 1120741, 1029893]"
888,"[1082185, 1003188, 1100555, 911470, 916122, 961554, 840361, 901062, 6034857, 10344585, 1029743, 5566472, 1131382, 859427, 940766, 1000237, 826249, 979877, 892004, 883404, 1098066, 5567874, 854852, 5587133, 830887, 873178, 5582789, 9802756, 5590287, 1112242]"
889,"[1082185, 6534178, 1070820, 1126899, 1039156, 935968, 990656, 5565322, 969941, 921554, 1070276, 1119289, 849843, 8090532, 859075, 983316, 880427, 5591154, 1035946, 1056509, 893018, 12263279, 914346, 850807, 9881592, 5565925, 9553335, 965331, 890882, 1127831]"
891,"[951190, 825541, 995965, 866211, 1133018, 861445, 908531, 847270, 945652, 8090956, 903325, 1093571, 995785, 1082185, 936914, 1106523, 913278, 9296804, 860776, 871722, 8090537, 970792, 1124729, 925514, 9527487, 983584, 7440665, 9526886, 7167218, 1127179]"
893,"[1119879, 9296965, 1106523, 908181, 1100972, 872137, 13382308, 913794, 1022843, 1003421, 5590613, 5591038, 903674, 923314, 957839, 946244, 929668, 1106116, 843111, 975649, 822178, 1075275, 831815, 1133018, 925862, 843689, 9677270, 879769, 9677126, 13007986]"
894,"[860776, 1082185, 883912, 834484, 825541, 932179, 1138631, 845208, 995785, 923673, 6602697, 1081177, 846907, 1101956, 1051516, 854852, 833556, 841309, 1137688, 1039682, 930118, 1029743, 1108152, 1129671, 1119051, 8177622, 957013, 9392700, 924610, 965267]"
895,"[1082185, 9829205, 868888, 828139, 948478, 1081189, 7024847, 866211, 1008596, 5995603, 1039781, 6534178, 1044169, 961554, 1087605, 908283, 9881592, 12262832, 980823, 1112238, 5995597, 6534166, 957736, 1121656, 999104, 826597, 1002771, 907099, 5995312, 1049478]"
897,"[1044507, 1039156, 928263, 1079528, 1070820, 883404, 866227, 1029743, 5569374, 1082185, 945372, 6464173, 1058997, 829001, 1126899, 941198, 862349, 894236, 979505, 1102959, 928123, 1080414, 1055863, 1040700, 1043751, 1011300, 1092937, 5567702, 1006184, 9337581]"
898,"[834484, 6534178, 824005, 1051878, 1057260, 1028816, 1026118, 1041259, 972665, 893501, 995785, 848319, 1030362, 6534166, 1011926, 891542, 5569471, 995965, 1029743, 845208, 951412, 1012284, 995242, 892314, 1011300, 1006184, 996087, 1046584, 977543, 1127831]"
900,"[6534178, 6979579, 1133018, 1068719, 1137771, 986912, 976199, 890536, 879393, 1107661, 885863, 5569230, 10149640, 1106091, 923746, 1018740, 981677, 948200, 1005186, 1023226, 1082185, 1126045, 1087362, 913598, 865026, 863802, 923780, 1023356, 861445, 1095275]"
903,"[1005274, 1082185, 878996, 6034857, 1126899, 1138443, 880427, 885406, 1058997, 1026235, 961554, 970030, 1024306, 942166, 925112, 845622, 1047769, 995478, 1039937, 1124081, 999104, 840361, 868683, 1115553, 1127831, 1007549, 903800, 8357418, 1007195, 1046262]"
904,"[891505, 842698, 1029619, 951590, 1082185, 1106523, 1014206, 979707, 1129315, 6534178, 976047, 1040371, 995785, 1061220, 9836693, 836445, 966684, 1043494, 1037863, 941361, 5592993, 1115801, 923746, 905539, 965267, 1041259, 13512060, 1098066, 854852, 9526410]"
906,"[911974, 1048237, 860703, 977545, 6533889, 1137507, 6773204, 5587938, 894406, 1086038, 970202, 1039156, 1082185, 5577022, 873887, 6534178, 1005186, 1058997, 1027960, 1127758, 887225, 1023830, 9297056, 835595, 1060312, 855544, 961353, 9420048, 1064213, 917384]"
907,"[981760, 1082185, 1092588, 840361, 961979, 849843, 986912, 898980, 950550, 8090539, 1099058, 1071939, 847982, 883549, 995242, 1068719, 1077143, 974306, 12263184, 5592931, 995785, 1043590, 12263614, 857849, 12262955, 920769, 989935, 1112333, 1006184, 985999]"
908,"[1057260, 1070820, 916122, 1104343, 835243, 862349, 915349, 1078666, 1082185, 6534178, 1029743, 850795, 967762, 955887, 1087184, 1068719, 847270, 1051516, 903325, 9392700, 927606, 6464165, 1119051, 1015694, 1125497, 952972, 1116821, 911156, 962967, 896444]"
909,"[6534178, 976199, 9935616, 1082185, 1029743, 1056509, 995242, 6534480, 840361, 981760, 844179, 1103556, 849843, 883404, 6533936, 859237, 9526630, 1009368, 1048507, 988835, 885750, 890536, 1080414, 1033142, 942088, 890610, 1124729, 861445, 986394, 6944571]"
911,"[1082185, 901062, 903325, 834484, 927191, 1092303, 860776, 10344585, 1058997, 8011397, 1003600, 1051516, 8011282, 1022254, 820165, 847270, 8011285, 961021, 7466806, 1024306, 5563693, 979707, 1018050, 832001, 1129576, 13008334, 895617, 839438, 13007435, 904360]"
913,"[1134810, 994223, 1029743, 1070820, 1082185, 1023226, 1091383, 1093490, 866211, 1029624, 824758, 883404, 5569230, 995965, 910109, 8019977, 882496, 1070497, 9803601, 1121656, 1106505, 999076, 7138817, 952981, 957736, 821741, 878996, 1062002, 7025326, 7464370]"
914,"[923723, 1073150, 1029743, 1124729, 986912, 7467039, 1005186, 981760, 1110843, 1064002, 938700, 979707, 1044078, 863802, 880377, 885406, 848029, 821083, 970866, 12302069, 976955, 894511, 981660, 7169034, 823721, 1033142, 898121, 10344725, 1041476, 918733]"
915,"[1036753, 845208, 880150, 1082185, 1077555, 990440, 10284931, 853354, 1068719, 1057260, 1043006, 954642, 1132770, 1081853, 998373, 910439, 952254, 5592931, 5568228, 1128163, 849809, 1112238, 897611, 837167, 1056509, 923746, 1053690, 1069621, 1062001, 9487927]"
916,"[824193, 480014, 6534178, 1054945, 1075368, 1058997, 1126899, 909638, 1098066, 5568249, 850841, 908489, 5583944, 5590287, 962229, 1081177, 1029743, 1033615, 5588666, 5584027, 8090532, 1006483, 825753, 9483753, 1005186, 1010681, 995785, 5569471, 5587502, 854520]"
919,"[1128647, 6391532, 1111839, 1029743, 991379, 6773215, 1065593, 882441, 10457518, 1113588, 12781869, 992622, 917277, 9526313, 953278, 937626, 1082185, 10456623, 6704035, 979746, 903674, 918733, 949616, 887003, 5995180, 908531, 7409957, 1094308, 995055, 1137304]"
920,"[1106523, 1061220, 1133018, 1097001, 999971, 994928, 981760, 8205218, 1092026, 1118264, 898980, 859075, 1082185, 6534178, 849843, 1077555, 914190, 1098066, 7152455, 1029624, 6034239, 12731470, 884774, 5995423, 9420312, 5592931, 906763, 897306, 10356441, 936508]"
922,"[1082185, 1058997, 6534178, 908846, 1130581, 834484, 1028816, 1132198, 930603, 1125530, 1039156, 1058404, 1126899, 953243, 1026118, 841905, 923849, 1121193, 847207, 908318, 1127831, 1122928, 840361, 827332, 915493, 9829205, 835098, 1085031, 1119051, 5995312]"
924,"[1029743, 951590, 935393, 995242, 1048462, 964968, 6534035, 6391541, 974524, 892500, 1075470, 6553737, 885290, 5569845, 833025, 8090537, 905636, 1013597, 1098694, 1054262, 930917, 873627, 937791, 1137387, 5573375, 821562, 826249, 965638, 999631, 9420312]"
926,"[903325, 981760, 6534178, 1138443, 12330794, 1031253, 923746, 936914, 1090017, 948670, 1119051, 995785, 1117514, 993441, 956813, 916993, 850044, 6034964, 1062002, 944486, 951414, 971922, 990656, 1134633, 970119, 1000237, 995478, 833849, 1127831, 904360]"
927,"[1058997, 961554, 1082185, 981760, 986912, 1095275, 926422, 947200, 10456655, 1127831, 830582, 930118, 896369, 965267, 878996, 1087102, 990897, 1039578, 847982, 952122, 9837065, 1098066, 948298, 906262, 1026755, 1080317, 1118393, 866227, 887691, 1127179]"
928,"[6534178, 1082185, 1092303, 5565802, 1029743, 923746, 829852, 908531, 870195, 1131438, 1022843, 1136257, 1037863, 824305, 6773229, 1034686, 1101173, 937845, 835098, 838010, 861499, 1046756, 928049, 977545, 1051489, 1003421, 853904, 866950, 970202, 831815]"
929,"[1070820, 1070015, 862349, 845193, 6534178, 1010190, 883404, 908531, 1092026, 933835, 1009200, 5591038, 995242, 840361, 1134810, 844441, 956995, 871188, 1109408, 981716, 1065593, 7167218, 1080566, 946839, 827781, 941741, 1104475, 912860, 969463, 901543]"
931,"[951590, 1062966, 995242, 1031083, 1029743, 968057, 1001148, 846830, 922636, 9707240, 1107289, 873916, 1082185, 1096036, 5568378, 908531, 1043726, 866043, 883819, 7166861, 1069003, 868015, 1042544, 898466, 1041796, 833025, 824931, 7462562, 1085637, 958700]"
934,"[1082185, 995242, 1133018, 1004906, 840361, 1096036, 1093113, 1088147, 953476, 833025, 885863, 981760, 961554, 860776, 1106523, 1068719, 1065593, 933835, 1116460, 1135258, 1075315, 860975, 878996, 6534178, 889319, 847982, 863337, 886803, 989101, 1081853]"
935,"[6534178, 1082185, 1132771, 922561, 1081189, 1056746, 986912, 1139830, 860776, 5590287, 1126899, 1120261, 1062002, 932949, 1069714, 940700, 1081177, 1022254, 987311, 840361, 908318, 1023720, 1127831, 1010029, 826249, 995242, 1023958, 1033142, 948811, 935317]"
936,"[1082185, 962229, 995242, 908531, 1029743, 961979, 1106523, 1005186, 9859112, 879755, 1085604, 833715, 5573314, 6534178, 931297, 963683, 822524, 883404, 9677236, 844165, 983584, 1138189, 906262, 1108429, 1065593, 12263108, 863802, 1105411, 5568509, 986394]"
937,"[1058997, 1126899, 5586642, 5585636, 5587043, 981760, 961554, 5588238, 1020156, 1134810, 963703, 10341697, 1021116, 909894, 972445, 826249, 1055646, 840609, 920463, 860248, 5585186, 963206, 5578494, 877337, 874877, 1110218, 12132809, 1048483, 859010, 904360]"
